opid,speakername,item,itemLabel,born,year,month,day,sexLabel,dist
242559,Kent Hehr,http://www.wikidata.org/entity/Q6391762,Kent Hehr,1969-12-16,1969,12,16,male,0
425,Jim Flaherty,http://www.wikidata.org/entity/Q644783,Jim Flaherty,1949-12-30,1949,12,30,male,0
784,Kyle Seeback,http://www.wikidata.org/entity/Q6451430,Kyle Seeback,1971-08-19,1971,8,19,male,0
9258,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
218418,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
218026,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
216623,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
234401,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
217011,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
217551,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
216914,Larry Maguire,http://www.wikidata.org/entity/Q6490735,Larry Maguire,1949-06-01,1949,6,1,male,0
8975,Lawrence Toet,http://www.wikidata.org/entity/Q6504645,Lawrence Toet,1962-01-02,1962,1,2,male,0
9818,Len Webber,http://www.wikidata.org/entity/Q6522015,Len Webber,1960-11-10,1960,11,10,male,0
216584,Len Webber,http://www.wikidata.org/entity/Q6522015,Len Webber,1960-11-10,1960,11,10,male,0
216972,Len Webber,http://www.wikidata.org/entity/Q6522015,Len Webber,1960-11-10,1960,11,10,male,0
218675,Len Webber,http://www.wikidata.org/entity/Q6522015,Len Webber,1960-11-10,1960,11,10,male,0
245664,Len Webber,http://www.wikidata.org/entity/Q6522015,Len Webber,1960-11-10,1960,11,10,male,0
579,Lisa Raitt,http://www.wikidata.org/entity/Q6558350,Lisa Raitt,1968-05-07,1968,5,7,female,0
217735,Lisa Raitt,http://www.wikidata.org/entity/Q6558350,Lisa Raitt,1968-05-07,1968,5,7,female,0
226922,Lisa Raitt,http://www.wikidata.org/entity/Q6558350,Lisa Raitt,1968-05-07,1968,5,7,female,0
249412,Lisa Raitt,http://www.wikidata.org/entity/Q6558350,Lisa Raitt,1968-05-07,1968,5,7,female,0
587,Lois Brown,http://www.wikidata.org/entity/Q6668219,Lois Brown,1955-01-22,1955,1,22,female,0
420,Dean Del Mastro,http://www.wikidata.org/entity/Q667076,Dean Del Mastro,1970-08-16,1970,8,16,male,0
245,Lee Richardson,http://www.wikidata.org/entity/Q669355,Lee Richardson,1947-10-31,1947,10,31,male,0
9539,MaryAnn Mihychuk,http://www.wikidata.org/entity/Q6778737,MaryAnn Mihychuk,1955-02-27,1955,2,27,female,0
213947,MaryAnn Mihychuk,http://www.wikidata.org/entity/Q6778737,MaryAnn Mihychuk,1955-02-27,1955,2,27,female,0
229654,MaryAnn Mihychuk,http://www.wikidata.org/entity/Q6778737,MaryAnn Mihychuk,1955-02-27,1955,2,27,female,0
8618,Mathieu Ravignat,http://www.wikidata.org/entity/Q6787221,Mathieu Ravignat,1973-01-18,1973,1,18,male,0
9958,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
218277,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
216637,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
234431,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
229563,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
216223,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
242452,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
218728,Matt Jeneroux,http://www.wikidata.org/entity/Q6788847,Matt Jeneroux,1981-01-01,1981,1,1,male,0
8712,Matthew Kellway,http://www.wikidata.org/entity/Q6790781,Matthew Kellway,1964-12-10,1964,12,10,male,0
557,Megan Leslie,http://www.wikidata.org/entity/Q6808691,Megan Leslie,1973-09-29,1973,9,29,female,0
10410,Michael McLeod,http://www.wikidata.org/entity/Q6832752,Michael McLeod,1959-09-06,1959,9,6,male,0
215882,Michael McLeod,http://www.wikidata.org/entity/Q6832752,Michael McLeod,1959-09-06,1959,9,6,male,0
234495,Michael McLeod,http://www.wikidata.org/entity/Q6832752,Michael McLeod,1959-09-06,1959,9,6,male,0
592,Michelle Simson,http://www.wikidata.org/entity/Q6837244,Michelle Simson,1953-07-10,1953,7,10,female,0
733,Mike Sullivan,http://www.wikidata.org/entity/Q6848982,Mike Sullivan,1952-11-09,1952,11,9,male,0
9253,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
217281,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
227114,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
228613,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
217198,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
237005,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
237078,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
217260,Murray Rankin,http://www.wikidata.org/entity/Q6939423,Murray Rankin,1950-01-26,1950,1,26,male,0
572,Marc Garneau,http://www.wikidata.org/entity/Q703321,Marc Garneau,1949-02-23,1949,2,23,male,0
214106,Marc Garneau,http://www.wikidata.org/entity/Q703321,Marc Garneau,1949-02-23,1949,2,23,male,0
589,Paul Calandra,http://www.wikidata.org/entity/Q7149678,Paul Calandra,1970-05-13,1970,5,13,male,0
279,Paul Szabo,http://www.wikidata.org/entity/Q7153898,Paul Szabo,1948-05-10,1948,5,10,male,0
177,Peter MacKay,http://www.wikidata.org/entity/Q716246,Peter MacKay,1965-09-27,1965,9,27,male,0
583,Peter Braid,http://www.wikidata.org/entity/Q7172934,Peter Braid,1964-01-07,1964,1,7,male,0
214019,Peter Fonseca,http://www.wikidata.org/entity/Q7174026,Peter Fonseca,1966-10-05,1966,10,5,male,0
8822,Peter Fonseca,http://www.wikidata.org/entity/Q7174026,Peter Fonseca,1966-10-05,1966,10,5,male,0
244110,Peter Fonseca,http://www.wikidata.org/entity/Q7174026,Peter Fonseca,1966-10-05,1966,10,5,male,0
8379,Peter Penashue,http://www.wikidata.org/entity/Q7176342,Peter Penashue,1964-04-09,1964,4,9,male,0
575,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
218767,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
226917,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
234896,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
226923,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
217829,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
216111,Phil McColeman,http://www.wikidata.org/entity/Q7182163,Phil McColeman,1954-03-15,1954,3,15,male,0
261,Bill Siksay,http://www.wikidata.org/entity/Q724242,Bill Siksay,1955-03-11,1955,3,11,male,0
603,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
218433,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
216638,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
216677,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
234880,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
216415,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
216128,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
237018,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
218729,Randy Hoback,http://www.wikidata.org/entity/Q7292236,Randy Hoback,1967-12-19,1967,12,19,male,0
602,Ray Boughen,http://www.wikidata.org/entity/Q7297216,Ray Boughen,1937-05-25,1937,5,25,male,0
548,Rob Clarke,http://www.wikidata.org/entity/Q7340036,Rob Clarke,1967-03-02,1967,3,2,male,0
8442,Robert Goguen,http://www.wikidata.org/entity/Q7344829,Robert Goguen,1957-01-24,1957,1,24,male,0
8353,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
216472,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
217788,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
234405,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
216567,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
234410,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
216697,Robert Sopuck,http://www.wikidata.org/entity/Q7349921,Robert Sopuck,1951-07-11,1951,7,11,male,0
9630,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
217555,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
216627,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
234408,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
217459,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
217015,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
237032,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
217654,Ron Liepert,http://www.wikidata.org/entity/Q7364077,Ron Liepert,1949-10-08,1949,10,8,male,0
1037,Roxanne James,http://www.wikidata.org/entity/Q7372364,Roxanne James,1966-01-01,1966,1,1,female,0
1063,Ryan Cleary,http://www.wikidata.org/entity/Q7383960,Ryan Cleary,1966-11-20,1966,11,20,male,0
93,Ken Dryden,http://www.wikidata.org/entity/Q739820,Ken Dryden,1947-08-08,1947,8,8,male,0
8337,Scott Armstrong,http://www.wikidata.org/entity/Q7435906,Scott Armstrong,1966-07-09,1966,7,9,male,0
10256,Seamus O'Regan,http://www.wikidata.org/entity/Q7440780,Seamus O'Regan,1971-01-18,1971,1,18,male,0
216092,Seamus O'Regan,http://www.wikidata.org/entity/Q7440780,Seamus O'Regan,1971-01-18,1971,1,18,male,0
233812,Seamus O'Regan,http://www.wikidata.org/entity/Q7440780,Seamus O'Regan,1971-01-18,1971,1,18,male,0
233813,Seamus O'Regan,http://www.wikidata.org/entity/Q7440780,Seamus O'Regan,1971-01-18,1971,1,18,male,0
245285,Seamus O'Regan,http://www.wikidata.org/entity/Q7440780,Seamus O'Regan,1971-01-18,1971,1,18,male,0
582,Stephen Woodworth,http://www.wikidata.org/entity/Q7610881,Stephen Woodworth,1954-01-05,1954,1,5,male,0
183,Inky Mark,http://www.wikidata.org/entity/Q766754,Inky Mark,1947-11-17,1947,11,17,male,0
8749,Ted Opitz,http://www.wikidata.org/entity/Q7693578,Ted Opitz,1961-08-25,1961,8,25,male,0
590,Terence Young,http://www.wikidata.org/entity/Q7702034,Terence Young,1952-07-24,1952,7,24,male,0
2161,Terry Duguid,http://www.wikidata.org/entity/Q7704329,Terry Duguid,1950-01-01,1950,1,1,male,0
213916,Terry Duguid,http://www.wikidata.org/entity/Q7704329,Terry Duguid,1950-01-01,1950,1,1,male,0
229496,Terry Duguid,http://www.wikidata.org/entity/Q7704329,Terry Duguid,1950-01-01,1950,1,1,male,0
234579,Terry Duguid,http://www.wikidata.org/entity/Q7704329,Terry Duguid,1950-01-01,1950,1,1,male,0
242077,Terry Duguid,http://www.wikidata.org/entity/Q7704329,Terry Duguid,1950-01-01,1950,1,1,male,0
101,Meili Faille,http://www.wikidata.org/entity/Q771834,Meili Faille,1972-06-18,1972,6,18,female,0
9130,Mark Strahl,http://www.wikidata.org/entity/Q771878,Mark Strahl,1978-03-26,1978,3,26,male,0
224998,Mark Strahl,http://www.wikidata.org/entity/Q771878,Mark Strahl,1978-03-26,1978,3,26,male,0
217370,Mark Strahl,http://www.wikidata.org/entity/Q771878,Mark Strahl,1978-03-26,1978,3,26,male,0
218297,Mark Strahl,http://www.wikidata.org/entity/Q771878,Mark Strahl,1978-03-26,1978,3,26,male,0
428,Jacques Gourde,http://www.wikidata.org/entity/Q774134,Jacques Gourde,1964-01-13,1964,1,13,male,0
218043,Jacques Gourde,http://www.wikidata.org/entity/Q774134,Jacques Gourde,1964-01-13,1964,1,13,male,0
218633,Jacques Gourde,http://www.wikidata.org/entity/Q774134,Jacques Gourde,1964-01-13,1964,1,13,male,0
218376,Jacques Gourde,http://www.wikidata.org/entity/Q774134,Jacques Gourde,1964-01-13,1964,1,13,male,0
234387,Jacques Gourde,http://www.wikidata.org/entity/Q774134,Jacques Gourde,1964-01-13,1964,1,13,male,0
216418,Jacques Gourde,http://www.wikidata.org/entity/Q774134,Jacques Gourde,1964-01-13,1964,1,13,male,0
158,Mario Laframboise,http://www.wikidata.org/entity/Q774354,Mario Laframboise,1957-11-07,1957,11,7,male,0
1241,Wai Young,http://www.wikidata.org/entity/Q7959886,Wai Young,1960-05-20,1960,5,20,female,0
9255,Yvonne Jones,http://www.wikidata.org/entity/Q8062466,Yvonne Jones,1968-03-15,1968,3,15,female,0
214468,Yvonne Jones,http://www.wikidata.org/entity/Q8062466,Yvonne Jones,1968-03-15,1968,3,15,female,0
219888,Yvonne Jones,http://www.wikidata.org/entity/Q8062466,Yvonne Jones,1968-03-15,1968,3,15,female,0
229524,Yvonne Jones,http://www.wikidata.org/entity/Q8062466,Yvonne Jones,1968-03-15,1968,3,15,female,0
242069,Yvonne Jones,http://www.wikidata.org/entity/Q8062466,Yvonne Jones,1968-03-15,1968,3,15,female,0
551,Bob Rae,http://www.wikidata.org/entity/Q888208,Bob Rae,1948-08-02,1948,8,2,male,0
157,Daryl Kramp,http://www.wikidata.org/entity/Q936763,Daryl Kramp,1947-06-14,1947,6,14,male,0
9227,Ryan Leef,http://www.wikidata.org/entity/Q944802,Ryan Leef,1973-12-28,1973,12,28,male,0
12,Gérard Asselin,http://www.wikidata.org/entity/Q947426,Gérard Asselin,1950-04-19,1950,4,19,male,0
396,Harold Albrecht,http://www.wikidata.org/entity/Q952017,Harold Albrecht,1949-10-15,1949,10,15,male,0
218274,Harold Albrecht,http://www.wikidata.org/entity/Q952017,Harold Albrecht,1949-10-15,1949,10,15,male,0
255,Francis Scarpaleggia,http://www.wikidata.org/entity/Q955143,Francis Scarpaleggia,1957-06-06,1957,6,6,male,0
224216,Francis Scarpaleggia,http://www.wikidata.org/entity/Q955143,Francis Scarpaleggia,1957-06-06,1957,6,6,male,0
248785,Francis Scarpaleggia,http://www.wikidata.org/entity/Q955143,Francis Scarpaleggia,1957-06-06,1957,6,6,male,0
591,Gerard Kennedy,http://www.wikidata.org/entity/Q965835,Gerard Kennedy,1960-07-24,1960,7,24,male,0
400,Alex Atamanenko,http://www.wikidata.org/entity/Q975293,Alex Atamanenko,1945-01-24,1945,1,24,male,0
199,Serge Ménard,http://www.wikidata.org/entity/Q978177,Serge Ménard,1941-09-27,1941,9,27,male,0
553,Judy Foote,http://www.wikidata.org/entity/Q981186,Judy Foote,1952-06-23,1952,6,23,female,0
214324,Judy Foote,http://www.wikidata.org/entity/Q981186,Judy Foote,1952-06-23,1952,6,23,female,0
72,Irwin Cotler,http://www.wikidata.org/entity/Q983119,Irwin Cotler,1940-05-08,1940,5,8,male,0
562,Alexandra Mendes,NA,NA,1963-11-03,1963,11,3,female,NA
219327,Alexandra Mendes,NA,NA,1963-11-03,1963,11,3,female,NA
215894,Alexandra Mendes,NA,NA,1963-11-03,1963,11,3,female,NA
219709,Alexandra Mendes,NA,NA,1963-11-03,1963,11,3,female,NA
236952,Alexandra Mendes,NA,NA,1963-11-03,1963,11,3,female,NA
290,Bradley Trost,NA,NA,1974-05-15,1974,5,15,male,NA
216690,Bradley Trost,NA,NA,1974-05-15,1974,5,15,male,NA
216561,Bradley Trost,NA,NA,1974-05-15,1974,5,15,male,NA
9634,Darshan Singh Kang,NA,NA,NA,1951,NA,NA,male,NA
219947,Darshan Singh Kang,NA,NA,NA,1951,NA,NA,male,NA
9882,David Graham,NA,NA,NA,NA,NA,NA,male,NA
215937,David Graham,NA,NA,NA,NA,NA,NA,male,NA
219680,David Graham,NA,NA,NA,NA,NA,NA,male,NA
229700,David Graham,NA,NA,NA,NA,NA,NA,male,NA
219922,David Graham,NA,NA,NA,NA,NA,NA,male,NA
219776,David Graham,NA,NA,NA,NA,NA,NA,male,NA
242804,David Graham,NA,NA,NA,NA,NA,NA,male,NA
247666,David Graham,NA,NA,NA,NA,NA,NA,male,NA
9313,Dianne Lynn Watts,NA,NA,1959-10-30,1959,19,30,female,NA
218677,Dianne Lynn Watts,NA,NA,1959-10-30,1959,19,30,female,NA
226927,Dianne Lynn Watts,NA,NA,1959-10-30,1959,19,30,female,NA
216877,Dianne Lynn Watts,NA,NA,1959-10-30,1959,19,30,female,NA
226908,Dianne Lynn Watts,NA,NA,1959-10-30,1959,19,30,female,NA
10468,Gary Anandasangaree,NA,NA,NA,NA,NA,NA,male,NA
216077,Gary Anandasangaree,NA,NA,NA,NA,NA,NA,male,NA
230397,Gary Anandasangaree,NA,NA,NA,NA,NA,NA,male,NA
242059,Gary Anandasangaree,NA,NA,NA,NA,NA,NA,male,NA
237232,Gordie Hogg,NA,NA,1946-08-24,1946,8,24,male,NA
236709,Gordie Hogg,NA,NA,1946-08-24,1946,8,24,male,NA
242554,Gordie Hogg,NA,NA,1946-08-24,1946,8,24,male,NA
180,Gurbax Malhi,NA,NA,1949-10-12,1949,10,12,male,NA
10014,Harjit S. Sajjan,NA,NA,1970-09-06,1970,9,6,male,NA
214560,Harjit S. Sajjan,NA,NA,1970-09-06,1970,9,6,male,NA
8562,José Nunez-Melo,NA,NA,1956-11-13,1956,11,13,male,NA
8849,Kim Rudd,NA,NA,NA,1957,NA,NA,female,NA
219885,Kim Rudd,NA,NA,NA,1957,NA,NA,female,NA
234572,Kim Rudd,NA,NA,NA,1957,NA,NA,female,NA
229529,Kim Rudd,NA,NA,NA,1957,NA,NA,female,NA
242550,Kim Rudd,NA,NA,NA,1957,NA,NA,female,NA
220134,Kim Rudd,NA,NA,NA,1957,NA,NA,female,NA
9918,Marc Serré,NA,NA,1967-01-28,1967,1,28,male,NA
224981,Marc Serré,NA,NA,1967-01-28,1967,1,28,male,NA
215881,Marc Serré,NA,NA,1967-01-28,1967,1,28,male,NA
245467,Marc Serré,NA,NA,1967-01-28,1967,1,28,male,NA
9042,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
218308,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
218569,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
216900,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
234769,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
217441,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
216609,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
216803,Michelle Rempel,NA,NA,1980-02-14,1980,2,14,female,NA
9709,Mike Bossio,NA,NA,NA,NA,NA,NA,male,NA
216076,Mike Bossio,NA,NA,NA,NA,NA,NA,male,NA
219657,Mike Bossio,NA,NA,NA,NA,NA,NA,male,NA
248,Pablo Rodriguez,NA,NA,1967-06-21,1967,6,21,male,NA
219749,Pablo Rodriguez,NA,NA,1967-06-21,1967,6,21,male,NA
214690,Pablo Rodriguez,NA,NA,1967-06-21,1967,6,21,male,NA
229480,Pablo Rodriguez,NA,NA,1967-06-21,1967,6,21,male,NA
241629,Pablo Rodriguez,NA,NA,1967-06-21,1967,6,21,male,NA
10414,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
214556,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
220014,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
234559,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
229493,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
219682,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
242066,Pam Goldsmith-Jones,NA,NA,NA,1961,NA,NA,female,NA
9400,Rachael Harder,NA,NA,NA,1986,NA,NA,female,NA
218338,Rachael Harder,NA,NA,NA,1986,NA,NA,female,NA
218632,Rachael Harder,NA,NA,NA,1986,NA,NA,female,NA
218731,Rachael Harder,NA,NA,NA,1986,NA,NA,female,NA
218236,Rachael Harder,NA,NA,NA,1986,NA,NA,female,NA
9408,René Arseneault,NA,NA,1966-07-01,1966,7,1,male,NA
225001,René Arseneault,NA,NA,1966-07-01,1966,7,1,male,NA
215957,René Arseneault,NA,NA,1966-07-01,1966,7,1,male,NA
229743,René Arseneault,NA,NA,1966-07-01,1966,7,1,male,NA
245494,René Arseneault,NA,NA,1966-07-01,1966,7,1,male,NA
10348,Rhéal Fortin,NA,NA,NA,NA,NA,NA,male,NA
214145,Rhéal Fortin,NA,NA,NA,NA,NA,NA,male,NA
576,Rob Oliphant,NA,NA,1956-06-07,1956,6,7,male,NA
220095,Rob Oliphant,NA,NA,1956-06-07,1956,6,7,male,NA
215899,Rob Oliphant,NA,NA,1956-06-07,1956,6,7,male,NA
234768,Rob Oliphant,NA,NA,1956-06-07,1956,6,7,male,NA
248633,Rob Oliphant,NA,NA,1956-06-07,1956,6,7,male,NA
9788,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
216633,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
218724,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
216924,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
234399,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
237034,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
216730,Robert Gordon Kitchen,NA,NA,NA,1957,NA,NA,male,NA
10044,Ruby Sahota,NA,NA,NA,NA,6,22,female,NA
224185,Ruby Sahota,NA,NA,NA,NA,6,22,female,NA
242564,Ruby Sahota,NA,NA,NA,NA,6,22,female,NA
555,Siobhan Coady,NA,NA,1960-11-11,1960,11,11,female,NA
9664,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
215919,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
219764,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
234548,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
229485,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
219640,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
242082,Steven MacKinnon,NA,NA,1966-09-28,1966,9,28,male,NA
9553,TJ Harvey,NA,NA,1982-08-23,1982,8,23,male,NA
215885,TJ Harvey,NA,NA,1982-08-23,1982,8,23,male,NA
234500,TJ Harvey,NA,NA,1982-08-23,1982,8,23,male,NA
